region,season,t_end,date,Rt_mean,Rt_lo,Rt_hi
NY,2018-2019,23,2019-03-09,0.8682573739812646,0.8547313644095689,0.8818880972169479
NY,2018-2019,24,2019-03-16,0.9271893709184178,0.9122282382965461,0.9422705070692058
NY,2018-2019,25,2019-03-23,0.9944162849494518,0.9783452050984949,1.0106164751042472
NY,2018-2019,26,2019-03-30,0.9623872148540694,0.9465344134213111,0.9783698444043006
NY,2018-2019,27,2019-04-06,0.9396183865322736,0.9236633035540972,0.9557081992771381
NY,2018-2019,28,2019-04-13,0.9031122417840017,0.8869957677463306,0.9193718038563036
NY,2018-2019,29,2019-04-20,0.884550231564966,0.867800575019547,0.9014577697040153
NY,2018-2019,30,2019-04-27,0.8209632844520224,0.803850763631084,0.8382535358784539
NY,2018-2019,31,2019-05-04,0.8432980698671868,0.8242333731369281,0.8625777086100502
NY,2018-2019,32,2019-05-11,0.8604443327925128,0.8395449444449801,0.8815970907251738
NY,2018-2019,33,2019-05-18,0.9181256856966347,0.8949182093410486,0.9416261029014171
NY,2018-2019,34,2019-05-25,0.9855194329290817,0.9604612213525849,1.010895839899721
NY,2018-2019,35,2019-06-01,1.0155729353124605,0.9899515498078212,1.041517103128163
NY,2018-2019,36,2019-06-08,1.0560747848439156,1.0301355577426623,1.0823320573833821
NY,2018-2019,37,2019-06-15,0.9912551339944846,0.9667780955479454,1.0160339109486738
NY,2018-2019,38,2019-06-22,0.9390333609278447,0.915112518038614,0.96325853136798
NY,2018-2019,39,2019-06-29,0.922634063054414,0.8981970303645684,0.9473945094889148
NY,2018-2019,40,2019-07-06,0.8928986988320818,0.8679135696722108,0.9182334348785101
NY,2018-2019,41,2019-07-13,0.9269880529052921,0.9001054210583233,0.9542607271497109
NY,2018-2019,42,2019-07-20,0.8925885776387793,0.8652342697537097,0.920362648584326
NY,2018-2019,43,2019-07-27,0.9182782670589135,0.88897664435519,0.9480483697610074
NY,2018-2019,44,2019-08-03,0.9822733643600247,0.9506925671416843,1.0143629637723912
NY,2018-2019,45,2019-08-10,0.9988724098930275,0.9667448676669131,1.0315177771449497
NY,2018-2019,46,2019-08-17,1.04973468900496,1.0167712360806882,1.0832166507453347
NY,2018-2019,47,2019-08-24,0.954022220228307,0.9233288980068203,0.9852103875534934
NY,2018-2019,48,2019-08-31,0.9990536824487904,0.966920309806667,1.0317049740901512
NY,2018-2019,49,2019-09-07,0.9903819847586565,0.9583707273344536,1.0229117742810228
NY,2018-2019,50,2019-09-14,1.1784108162378564,1.1433032034498123,1.2140419358024677
NY,2018-2019,51,2019-09-21,1.246615419245135,1.2132364660554542,1.2804410224826606
NY,2018-2019,52,2019-09-28,1.1932602654334465,1.1638957696863124,1.2229854975354
NY,2019-2020,4,2019-10-26,1.0707029895580271,1.0451142356794658,1.0965969220441463
NY,2019-2020,5,2019-11-02,1.0995490399491983,1.0744567773795792,1.1249268998966864
NY,2019-2020,6,2019-11-09,1.1193886753403794,1.0951988492172315,1.1438390625123231
NY,2019-2020,7,2019-11-16,1.0846971803278098,1.0621448891656418,1.1074830964415354
NY,2019-2020,8,2019-11-23,1.088274291136554,1.0665513630377526,1.110213174490074
NY,2019-2020,9,2019-11-30,1.09281272766432,1.0719126305491091,1.1139118161539754
NY,2019-2020,10,2019-12-07,1.1417316299693094,1.1212603395916017,1.1623855409507329
NY,2019-2020,11,2019-12-14,1.1874116484742914,1.1678250537308803,1.2071588737482084
NY,2019-2020,12,2019-12-21,1.2339702688089176,1.2155902182622416,1.2524863237401676
NY,2019-2020,13,2019-12-28,1.3150917185813993,1.2979476389842868,1.3323467242627673
NY,2019-2020,14,2020-01-04,1.2103251956207128,1.1959208786662332,1.2248145478107564
NY,2019-2020,15,2020-01-11,1.0568560387363979,1.0445849541113121,1.069197788128988
NY,2019-2020,16,2020-01-18,1.0083010103736043,0.9966320314515656,1.0200369654411516
NY,2019-2020,17,2020-01-25,1.066579599906726,1.0546250330613647,1.0786006083723616
NY,2019-2020,18,2020-02-01,1.1442995865971604,1.132294740269532,1.1563668616140137
NY,2019-2020,19,2020-02-08,1.0741756738327395,1.0632782785179191,1.0851278597489962
NY,2019-2020,20,2020-02-15,0.93913327638041455,0.9292917076442859,0.9490259673330519
NY,2019-2020,21,2020-02-22,0.8298014371865857,0.8202686196355162,0.8393885665971342
NY,2019-2020,22,2020-02-29,0.7571258869927703,0.7471682309294053,0.7671485459271574
NY,2019-2020,23,2020-03-07,0.8456050471471569,0.8335780343163327,0.8577170105775431
NY,2019-2020,24,2020-03-14,1.181743460648493,1.1663220136190107,1.197264790615913
NY,2019-2020,25,2020-03-21,1.349647214538007,1.3344384198603247,1.3649409953721405
NY,2019-2020,26,2020-03-28,1.2222547672756687,1.2097384323907518,1.2348346278232074
NY,2019-2020,27,2020-04-04,0.9799015754394665,0.9697344079959805,0.9901210310394907
NY,2019-2020,28,2020-04-11,0.7799564701121172,0.7708003228703019,0.7891659306832218
NY,2019-2020,29,2020-04-18,0.6464173044701141,0.6370303587538547,0.6558719548879693
NY,2019-2020,30,2020-04-25,0.5698074864245226,0.5589565032426287,0.5807613364963349
NY,2019-2020,31,2020-05-02,0.5928910780655876,0.5784253468530108,0.6075329825155108
NY,2019-2020,32,2020-05-09,0.6171558197089709,0.5982261074178196,0.6363762708691367
NY,2019-2020,33,2020-05-16,0.7132591078886826,0.6876425105060094,0.7393376190170833
NY,2019-2020,34,2020-05-23,0.8096480202412422,0.7775634108110576,0.8423721938972153
NY,2019-2020,35,2020-05-30,0.8988644976246584,0.8614476658050518,0.9370656076125932
NY,2019-2020,36,2020-06-06,0.8696113018798524,0.8308843145790689,0.909208007901112
NY,2019-2020,37,2020-06-13,0.8566821963644319,0.8155936355837378,0.8987663071599217
NY,2019-2020,38,2020-06-20,0.9497966809769705,0.9031848617004784,0.997564748506487
NY,2019-2020,39,2020-06-27,0.963575488715061,0.915439833159651,1.012927146442288
NY,2019-2020,40,2020-07-04,0.9999435176997142,0.9500075075804341,1.0511405852029618
NY,2019-2020,41,2020-07-11,1.024536187309706,0.9739668083423124,1.076367396039412
NY,2019-2020,42,2020-07-18,1.0924710848045178,1.040819289185848,1.1453561257796179
NY,2019-2020,43,2020-07-25,1.0840669823163114,1.03473516900595,1.1345314337978323
NY,2019-2020,44,2020-08-01,1.163437475418446,1.1142388993962393,1.213683997750362
NY,2019-2020,45,2020-08-08,1.0424095408414398,0.9991159340900295,1.0866085017496516
NY,2019-2020,46,2020-08-15,1.1131917062331012,1.0693131641589932,1.157940158801528
NY,2019-2020,47,2020-08-22,1.06257937831741,1.0218598011117983,1.1040833647034407
NY,2019-2020,48,2020-08-29,1.11899531322352,1.07839195611858,1.1603385189146864
NY,2019-2020,49,2020-09-05,1.00316767850104,0.9667545952347423,1.0402444916673215
NY,2019-2020,50,2020-09-12,0.9663687950028362,0.9306873750218629,1.0027120192139154
NY,2019-2020,51,2020-09-19,0.9951161344202784,0.9583006772403264,1.0326158039933948
NY,2019-2020,52,2020-09-26,1.0633204066813309,1.0251572573340424,1.1021712325900852
NY,2020-2021,4,2020-10-24,0.9883237521379761,0.9548830668364716,1.0223319265841118
NY,2020-2021,5,2020-10-31,0.9425150274668387,0.9096832081912541,0.9759207363248874
NY,2020-2021,6,2020-11-07,1.039260747032194,1.0037751632513683,1.0753541215011844
NY,2020-2021,7,2020-11-14,1.0767444464714737,1.0412742095865646,1.1128004505060993
NY,2020-2021,8,2020-11-21,1.0489861220405046,1.0151962457007278,1.0833214448139101
NY,2020-2021,9,2020-11-28,1.0006374144522947,0.9683873774274704,1.0334083297082954
NY,2020-2021,10,2020-12-05,0.9726981886106995,0.9409124118305474,1.0050046069450582
NY,2020-2021,11,2020-12-12,1.0777542070329102,1.0438318212725424,1.1122114520208888
NY,2020-2021,12,2020-12-19,1.0365976304012716,1.0045041981605791,1.0691886797744443
NY,2020-2021,13,2020-12-26,1.0350751445678472,1.0035515902370336,1.0670793839608228
NY,2020-2021,14,2021-01-02,1.0128525458728752,0.9821806385641433,1.0439894602336108
NY,2020-2021,15,2021-01-09,1.0864325891552284,1.054849369392917,1.1184751845002303
NY,2020-2021,16,2021-01-16,1.038486271751702,1.0088150052060676,1.0685815909292586
NY,2020-2021,17,2021-01-23,0.9912044126792198,0.9627405475727081,1.020077166057984
NY,2020-2021,18,2021-01-30,0.9162156209234328,0.8887397536294155,0.9441039318916621
NY,2020-2021,19,2021-02-06,0.9101144497925198,0.881557463473005,0.9391202783091512
NY,2020-2021,20,2021-02-13,0.9325747216389813,0.9023280894968644,0.9633130171333764
NY,2020-2021,21,2021-02-20,0.9339851322706554,0.9026826286738084,0.9658137184421586
NY,2020-2021,22,2021-02-27,0.9771279702281105,0.9440362535815863,1.0107817697295933
NY,2020-2021,23,2021-03-06,0.9539846871179866,0.9209214493479091,0.9876228843083303
NY,2020-2021,24,2021-03-13,1.0694754549483638,1.0336478359170544,1.1059049368330094
NY,2020-2021,25,2021-03-20,1.0993073857881621,1.064125706030716,1.135053244325506
NY,2020-2021,26,2021-03-27,1.0750006753160002,1.041755866308568,1.1087603624719524
NY,2020-2021,27,2021-04-03,1.0144092001741074,0.9832215319434393,1.0460770200256788
NY,2020-2021,28,2021-04-10,1.0088547954450575,0.9779640109236208,1.0402191971945518
NY,2020-2021,29,2021-04-17,0.9913046288243139,0.9608121784229935,1.0222667641716336
NY,2020-2021,30,2021-04-24,1.0096371970106988,0.978730055392003,1.0410180883478921
NY,2020-2021,31,2021-05-01,0.9531915948143155,0.9233022556106417,0.9835504094949981
NY,2020-2021,32,2021-05-08,0.9992890408240187,0.967966336149863,1.0311035417420313
NY,2020-2021,33,2021-05-15,0.9963353692802279,0.9650446981211851,1.0281183014073976
NY,2020-2021,34,2021-05-22,1.0475482866818127,1.0153975200863041,1.0801931621791359
NY,2020-2021,35,2021-05-29,0.9905289535442545,0.9599577595373316,1.0215726559482585
NY,2020-2021,36,2021-06-05,0.9955343664213904,0.9647432209423041,1.026802449763231
NY,2020-2021,37,2021-06-12,0.9965139421057402,0.9656382156263467,1.0278687720799493
NY,2020-2021,38,2021-06-19,1.0843521019306637,1.0520767541037812,1.1171082690434018
NY,2020-2021,39,2021-06-26,1.0610743398447147,1.0303640934568727,1.0922292692825957
NY,2020-2021,40,2021-07-03,1.038419497970354,1.0088919812191806,1.068366966464573
NY,2020-2021,41,2021-07-10,1.0092827735408583,0.9806956417463262,1.0382748748700925
NY,2020-2021,42,2021-07-17,1.034344809388034,1.0055286061123476,1.0635624338049714
NY,2020-2021,43,2021-07-24,1.0884725262223016,1.059379831148723,1.1179538138261074
NY,2020-2021,44,2021-07-31,1.093439413061865,1.065442097023306,1.1217947728281885
NY,2020-2021,45,2021-08-07,1.0815234204705764,1.0548493189802275,1.1085259465457538
NY,2020-2021,46,2021-08-14,1.0317150880473167,1.0066285469763823,1.0571060943100221
NY,2020-2021,47,2021-08-21,1.0185602016920359,0.9940055177439953,1.0434103141100195
NY,2020-2021,48,2021-08-28,0.9945818120457242,0.9705318651181747,1.0189220102912429
NY,2020-2021,49,2021-09-04,0.9612471352370539,0.9375432383089312,0.9852428390752289
NY,2020-2021,50,2021-09-11,0.9792255373507667,0.9548402242266099,1.0039140428405464
NY,2020-2021,51,2021-09-18,1.0458420911976791,1.0203785113299146,1.0716151247631038
NY,2020-2021,52,2021-09-25,1.1408939082724951,1.1148563600316768,1.1672278334646162
NY,2020-2021,53,2021-10-02,1.135699759610764,1.1113178353419557,1.160342579340877
NY,2021-2022,4,2021-10-30,0.9350720186869397,0.91495235155058,0.9554074608152342
NY,2021-2022,5,2021-11-06,0.9346522908379268,0.9138818404362277,0.9556528856283687
NY,2021-2022,6,2021-11-13,1.030755011029641,1.0082159160295774,1.0535398022185045
NY,2021-2022,7,2021-11-20,1.0595254149035191,1.0370005421336757,1.0822889378593694
NY,2021-2022,8,2021-11-27,1.045114099382927,1.0233564728784876,1.0670974155312922
NY,2021-2022,9,2021-12-04,1.0672701098720498,1.0457431412740137,1.0890133515225673
NY,2021-2022,10,2021-12-11,1.0992262049823303,1.0780509654859298,1.1206045319713296
NY,2021-2022,11,2021-12-18,1.193890985491427,1.1728011933440492,1.2151661075895468
NY,2021-2022,12,2021-12-25,1.2530267688373964,1.2331889857252132,1.2730206485399416
NY,2021-2022,13,2022-01-01,1.311187717127276,1.2929880888949443,1.3295127762041878
NY,2021-2022,14,2022-01-08,1.0311155972035249,1.016963842974736,1.0453637839875174
NY,2021-2022,15,2022-01-15,0.81453342837242515,0.8021462460617595,0.8270142090290643
NY,2021-2022,16,2022-01-22,0.5910939412224796,0.5794601326303883,0.6028417726791586
NY,2021-2022,17,2022-01-29,0.5986573643381268,0.5836229079364058,0.6138803538419755
NY,2021-2022,18,2022-02-05,0.697844683855874,0.6771120877145801,0.7188855610421522
NY,2021-2022,19,2022-02-12,0.8459836755413077,0.818858162971581,0.873545010931914
NY,2021-2022,20,2022-02-19,0.9629010973608138,0.9315276490344065,0.9947869030941012
NY,2021-2022,21,2022-02-26,1.0341768167524217,1.0010528264278082,1.0678324241728572
NY,2021-2022,22,2022-03-05,1.0358912053675076,1.0032652540414415,1.0690319147699048
NY,2021-2022,23,2022-03-12,1.0953941644834548,1.0623968133673476,1.128889111721085
NY,2021-2022,24,2022-03-19,1.2061757194037424,1.1730179860270538,1.2397891434448767
NY,2021-2022,25,2022-03-26,1.2009722670845009,1.170738990290076,1.2315855942465386
NY,2021-2022,26,2022-04-02,1.19944873907815,1.1717847567369808,1.2274309872710227
NY,2021-2022,27,2022-04-09,1.2224772155319465,1.1968904223326688,1.2483308589952067
NY,2021-2022,28,2022-04-16,1.130039041601908,1.107713947362163,1.1525837771107816
NY,2021-2022,29,2022-04-23,1.0272338633758857,1.0071709491646943,1.0474918925092462
NY,2021-2022,30,2022-04-30,0.969451009324576,0.9502138546642305,0.9888782698936909
NY,2021-2022,31,2022-05-07,1.038892717740711,1.0186755912891277,1.0593057397227592
NY,2021-2022,32,2022-05-14,1.1282903922400194,1.1075992518249265,1.1491703579531056
NY,2021-2022,33,2022-05-21,1.074538621434777,1.0554886507389547,1.093756606389687
NY,2021-2022,34,2022-05-28,0.9980213002233711,0.9802899421211709,1.0159093810603137
NY,2021-2022,35,2022-06-04,0.9209247099139042,0.9038789625264408,0.9381274781657547
NY,2021-2022,36,2022-06-11,0.9350349432030822,0.9171651709409175,0.9530747317799718
NY,2021-2022,37,2022-06-18,0.929707767995993,0.9113037479367329,0.948293217729385
NY,2021-2022,38,2022-06-25,0.9642816541790792,0.9448681015961103,0.983889881216951
NY,2021-2022,39,2022-07-02,0.9528057708085961,0.9331670778476434,0.9726461275767462
NY,2021-2022,40,2022-07-09,0.9810316816071003,0.9606335798329492,1.0016411046103642
NY,2021-2022,41,2022-07-16,0.9419732382811068,0.9218013887021261,0.9623603834638674
NY,2021-2022,42,2022-07-23,0.9250375296520171,0.904466114066343,0.9458370482877724
NY,2021-2022,43,2022-07-30,0.9354761547765885,0.913998891345788,0.957199366895308
NY,2021-2022,44,2022-08-06,0.9725026544928188,0.9498879319264925,0.9953797237742541
NY,2021-2022,45,2022-08-13,0.9832832009943057,0.9602343088445413,1.0066016473796506
NY,2021-2022,46,2022-08-20,0.9483528159661602,0.9255340075837761,0.9714456406104713
NY,2021-2022,47,2022-08-27,0.9158983365938642,0.8928968094596357,0.9391883044371162
NY,2021-2022,48,2022-09-03,0.9102013676137537,0.8862841097257108,0.9344326260891059
NY,2021-2022,49,2022-09-10,0.9576712145237389,0.9319999799313422,0.9836863538525773
NY,2021-2022,50,2022-09-17,1.1674475149089967,1.1384876504756585,1.1967660359923022
NY,2021-2022,51,2022-09-24,1.2817253585525459,1.2535499123134666,1.3102095874040383
NY,2021-2022,52,2022-10-01,1.19783535399698,1.1736748684623464,1.2222385705010121
NY,2022-2023,4,2022-10-29,1.2542417200933191,1.2375418506052298,1.2710519635259376
NY,2022-2023,5,2022-11-05,1.3949298669196344,1.3791441988719113,1.4108041204875033
NY,2022-2023,6,2022-11-12,1.2499734750200486,1.2372568876010168,1.2627541808147216
NY,2022-2023,7,2022-11-19,1.1167533238028333,1.1059652502187112,1.1275930344860476
NY,2022-2023,8,2022-11-26,1.1045649550792689,1.094393795601915,1.1147825108614227
NY,2022-2023,9,2022-12-03,1.1864790792006574,1.1764311782198071,1.1965691172906985
NY,2022-2023,10,2022-12-10,1.1390051554020661,1.1299418069409428,1.148104207750212
NY,2022-2023,11,2022-12-17,1.0080384263526176,1.0000330623203066,1.0160752639201567
NY,2022-2023,12,2022-12-24,0.9013908020324849,0.8938512104889103,0.9089616208557165
NY,2022-2023,13,2022-12-31,0.851099322175652,0.843398428093944,0.8588347307283581
NY,2022-2023,14,2023-01-07,0.8451361028402327,0.8368437020567466,0.8534688215291923
NY,2022-2023,15,2023-01-14,0.7755238689346114,0.7669118039097383,0.784183354102023
NY,2022-2023,16,2023-01-21,0.7861067885489469,0.7763113024829714,0.795962837587011
NY,2022-2023,17,2023-01-28,0.8262431949908143,0.8149698932453557,0.8375928605073675
NY,2022-2023,18,2023-02-04,0.9387242250906058,0.9255508342566631,0.951989414190996
NY,2022-2023,19,2023-02-11,1.0075318624298355,0.9934593187522467,1.0217020060314461
NY,2022-2023,20,2023-02-18,1.0060401631612685,0.9920280287410445,1.0201492029424957
NY,2022-2023,21,2023-02-25,0.9531368341146202,0.9395386567872325,0.9668313575349847
NY,2022-2023,22,2023-03-04,0.9223318449507757,0.908643562542525,0.9361210440910553
NY,2022-2023,23,2023-03-11,0.9376145256667819,0.9232655311879157,0.9520726318832281
NY,2022-2023,24,2023-03-18,1.0069473551891779,0.9916066262369521,1.0224042084532745
NY,2022-2023,25,2023-03-25,1.0620482650300647,1.0463432920903744,1.077868602152276
NY,2022-2023,26,2023-04-01,1.0631186411727702,1.0478544869533901,1.0784916411422043
NY,2022-2023,27,2023-04-08,0.9918882761537416,0.9775745817837971,1.0063045603362977
NY,2022-2023,28,2023-04-15,0.9101241789386574,0.8963616514885966,0.923990103662902
NY,2022-2023,29,2023-04-22,0.8853880242258689,0.8711861902862129,0.8997030898424949
NY,2022-2023,30,2023-04-29,0.9610090725534703,0.9453191094511053,0.9768263833984614
NY,2022-2023,31,2023-05-06,1.013069816217974,0.996646178908811,1.0296258112479098
NY,2022-2023,32,2023-05-13,1.0765823318972643,1.0597543070803113,1.0935410769785063
NY,2022-2023,33,2023-05-20,1.041994286683426,1.026017553920509,1.0580927416437227
TX,2017-2018,4,2017-10-28,1.0473893826596379,1.0020515846270988,1.0937162159566882
TX,2017-2018,5,2017-11-04,1.0614839581200504,1.0168375825092268,1.1070761038578758
TX,2017-2018,6,2017-11-11,1.2229562010464479,1.1763419277674774,1.2704635309570613
TX,2017-2018,7,2017-11-18,1.260683231425087,1.2177028971404857,1.3043985816544812
TX,2017-2018,8,2017-11-25,1.0843945415016147,1.0487534075651501,1.1206229060641804
TX,2017-2018,9,2017-12-02,1.1265073056272823,1.091559867459647,1.1619977235326657
TX,2017-2018,10,2017-12-09,1.0839455089118495,1.0515730219455168,1.116801919883451
TX,2017-2018,11,2017-12-16,1.4141646642954222,1.3785585707653312,1.450218422974316
TX,2017-2018,12,2017-12-23,1.4148526669248958,1.384722032886518,1.4453030886656104
TX,2017-2018,13,2017-12-30,1.028308814076249,1.006604885166289,1.0502410231947457
TX,2017-2018,14,2018-01-06,1.0785817402766422,1.056649653813327,1.1007359804596208
TX,2017-2018,15,2018-01-13,1.0144479109896527,0.993940483972472,1.0351618348685965
TX,2017-2018,16,2018-01-20,1.230130499020395,1.2076927906737454,1.2527718630911133
TX,2017-2018,17,2018-01-27,1.1626427870354665,1.1429051262364363,1.18254708088944
TX,2017-2018,18,2018-02-03,1.0768220363472751,1.059161706972747,1.0946263597894506
TX,2017-2018,19,2018-02-10,1.0366055507900944,1.0198868401436048,1.0534582981842402
TX,2017-2018,20,2018-02-17,0.8915021545380959,0.8762685002499503,0.9068652659719382
TX,2017-2018,21,2018-02-24,0.8158551127035082,0.8004595790969149,0.8313952583377697
TX,2017-2018,22,2018-03-03,0.7495144470235195,0.7332498222678828,0.7659550069680305
TX,2017-2018,23,2018-03-10,0.7057361804094764,0.6876238898926822,0.7240806459005954
TX,2017-2018,24,2018-03-17,0.674557352526335,0.6536491451633338,0.6957901203722953
TX,2017-2018,25,2018-03-24,0.7395084532637095,0.7130919142755769,0.7663987227712427
TX,2017-2018,26,2018-03-31,0.8137677623740095,0.7817503676967522,0.8464187285663735
TX,2017-2018,27,2018-04-07,0.8758597408259552,0.8391910199129624,0.913301570154831
TX,2017-2018,28,2018-04-14,0.8027697874152191,0.7653829603196951,0.8410355904157004
TX,2017-2018,29,2018-04-21,0.9544296012980416,0.909117235898684,1.0008284471474906
TX,2017-2018,30,2018-04-28,1.0555581035403627,1.0067867825170271,1.1054667784475767
TX,2017-2018,31,2018-05-05,1.078117472523655,1.030067300551394,1.1272476056815417
TX,2017-2018,32,2018-05-12,0.9036699717108656,0.8612679505257161,0.9470765440091315
TX,2017-2018,33,2018-05-19,0.8604355813940214,0.8170218274181366,0.904957322110173
TX,2017-2018,34,2018-05-26,0.9078720723532142,0.8599427937923013,0.9570827929716295
TX,2017-2018,35,2018-06-02,0.8672567760190155,0.8182066424477064,0.9177145774250951
TX,2017-2018,36,2018-06-09,0.9315858830320047,0.8771448007513997,0.9876428924066938
TX,2017-2018,37,2018-06-16,0.8877535597026921,0.8327863566496169,0.9444525364120301
TX,2017-2018,38,2018-06-23,0.9103555910385421,0.8514238016370888,0.9712314076188158
TX,2017-2018,39,2018-06-30,0.9661685170477914,0.9026296531933456,1.0318378412610698
TX,2017-2018,40,2018-07-07,0.8729449895857818,0.8115798844047164,0.9365147164010064
TX,2017-2018,41,2018-07-14,1.00407398839958,0.9337665169654891,1.0768971242297543
TX,2017-2018,42,2018-07-21,0.8887450275932587,0.8227625731343864,0.9572362368045417
TX,2017-2018,43,2018-07-28,0.9760662535574052,0.9028478204452859,1.0520986373400276
TX,2017-2018,44,2018-08-04,0.9289132171741128,0.8566505636172848,1.0040601957191022
TX,2017-2018,45,2018-08-11,0.9217276422677003,0.8471528263221872,0.9994033657971269
TX,2017-2018,46,2018-08-18,0.9755054286346332,0.8956720668716489,1.058698179385835
TX,2017-2018,47,2018-08-25,1.1116241356223904,1.025217272090372,1.2014770027510935
TX,2017-2018,48,2018-09-01,1.1494596425464205,1.0658152207037854,1.2362188055549652
TX,2017-2018,49,2018-09-08,1.2903028417993307,1.2072343500072893,1.3760960072423987
TX,2017-2018,50,2018-09-15,1.2097787091000174,1.138564491841818,1.283122608271832
TX,2017-2018,51,2018-09-22,1.213207708717236,1.1480723497222813,1.2801148942824845
TX,2017-2018,52,2018-09-29,1.1454031824704705,1.0877079397104097,1.2045683698547882
TX,2018-2019,4,2018-10-27,1.0276037639804314,0.9825865223313601,1.0736151447303097
TX,2018-2019,5,2018-11-03,1.1246730423449969,1.0781628677096036,1.1721515829437343
TX,2018-2019,6,2018-11-10,1.1584207602694463,1.1137865813330663,1.2039195338015827
TX,2018-2019,7,2018-11-17,1.0888407277503998,1.0485215608644682,1.1299099104397827
TX,2018-2019,8,2018-11-24,0.99382423686654,0.9568566369428193,1.031482683548745
TX,2018-2019,9,2018-12-01,1.0583288762164607,1.020052382401815,1.0973004978490983
TX,2018-2019,10,2018-12-08,1.0174591421179515,0.9809357998093506,1.0546407260597634
TX,2018-2019,11,2018-12-15,1.117685161022411,1.079701545998655,1.156316235072197
TX,2018-2019,12,2018-12-22,1.0501951811620822,1.015295031515055,1.0856768417976725
TX,2018-2019,13,2018-12-29,1.0895976896308353,1.0548664779097239,1.124883588646927
TX,2018-2019,14,2019-01-05,1.0288617363178292,0.9964782443437733,1.0617558235556421
TX,2018-2019,15,2019-01-12,1.021006026347157,0.9891825496802487,1.0533263080476805
TX,2018-2019,16,2019-01-19,1.0790324716359359,1.0466319262377706,1.1119200274074588
TX,2018-2019,17,2019-01-26,1.205268308859354,1.1722367705423964,1.2387523970879581
TX,2018-2019,18,2019-02-02,1.2757321608212857,1.2446616970234838,1.3071803363688748
TX,2018-2019,19,2019-02-09,1.2817169262572572,1.2540225947697452,1.3097095307747162
TX,2018-2019,20,2019-02-16,1.1541518978260645,1.1308439663066807,1.1776942850954795
TX,2018-2019,21,2019-02-23,1.0290203868540995,1.0084877089626914,1.0497571121335982
TX,2018-2019,22,2019-03-02,0.9686343326688476,0.9489888764676956,0.9884782610648872
TX,2018-2019,23,2019-03-09,0.9402749626029759,0.9206217578781817,0.9601328505814614
TX,2018-2019,24,2019-03-16,0.9058695709061443,0.8860015307114255,0.9259548510597021
TX,2018-2019,25,2019-03-23,0.83374278592056,0.8137602826114205,0.8539642944773926
TX,2018-2019,26,2019-03-30,0.7945671861315138,0.7732881255630417,0.8161310400424704
TX,2018-2019,27,2019-04-06,0.8270902491236872,0.802852130712823,0.851683797744385
TX,2018-2019,28,2019-04-13,0.855483261036807,0.8284830820380764,0.8829103410562695
TX,2018-2019,29,2019-04-20,0.8684089448107237,0.8390916745008117,0.8982225930557567
TX,2018-2019,30,2019-04-27,0.822592386630211,0.7920717175453891,0.8536819497222499
TX,2018-2019,31,2019-05-04,0.8372317901196884,0.803427207521709,0.8717232171137564
TX,2018-2019,32,2019-05-11,0.8609794048276382,0.8236553921354818,0.899118867373153
TX,2018-2019,33,2019-05-18,0.965275114795774,0.9227948312764875,1.008697902720153
TX,2018-2019,34,2019-05-25,0.888597362032714,0.847154126486691,0.9310163686127114
TX,2018-2019,35,2019-06-01,0.8934127376102771,0.8494422383466232,0.9384771724444332
TX,2018-2019,36,2019-06-08,0.9173487823683151,0.8703157230680141,0.9656021025047034
TX,2018-2019,37,2019-06-15,0.965381146046227,0.9150770010586295,1.0170123097134116
TX,2018-2019,38,2019-06-22,0.9740510201883001,0.9226468473153179,1.02682902162911
TX,2018-2019,39,2019-06-29,0.8701805169698171,0.8210065313860221,0.9207644996925173
TX,2018-2019,40,2019-07-06,0.8823342788232712,0.8294173521731151,0.9368644245618194
TX,2018-2019,41,2019-07-13,0.8492362631073789,0.7941387304021381,0.9061555197115887
TX,2018-2019,42,2019-07-20,0.9735852647298309,0.9097410394983867,1.03956388203836
TX,2018-2019,43,2019-07-27,0.9874351637087284,0.9222736232806085,1.0547893729604476
TX,2018-2019,44,2019-08-03,1.032164752365666,0.9650868790033941,1.1014643029382727
TX,2018-2019,45,2019-08-10,0.9700824617712195,0.9060291210538491,1.0362924665392192
TX,2018-2019,46,2019-08-17,0.8601691213004119,0.7990177837022516,0.9235431922111359
TX,2018-2019,47,2019-08-24,1.018641221388732,0.9470341597319035,1.0928208603567442
TX,2018-2019,48,2019-08-31,1.2649928719083523,1.1856976961080101,1.3468182498563535
TX,2018-2019,49,2019-09-07,1.2773365961267733,1.2060792196247565,1.3506102402999247
TX,2018-2019,50,2019-09-14,1.2187816552212236,1.1568704732147412,1.2822838991343122
TX,2018-2019,51,2019-09-21,0.9648999036131599,0.9148532141478464,1.0162605550191188
TX,2018-2019,52,2019-09-28,1.0558462025462079,1.0025550137569925,1.1104979340699683
TX,2019-2020,4,2019-10-26,1.1747465277041034,1.1292788393415765,1.2210990135331785
TX,2019-2020,5,2019-11-02,1.1509406087804008,1.1092860014587846,1.1933522227433269
TX,2019-2020,6,2019-11-09,1.260336392084722,1.2195716844875084,1.3017618843825545
TX,2019-2020,7,2019-11-16,1.1379681444870815,1.1033235900515181,1.1731407787304258
TX,2019-2020,8,2019-11-23,1.2476861079333113,1.2135825779630083,1.282255620873761
TX,2019-2020,9,2019-11-30,1.0628723328810363,1.034590658335914,1.0915300586533534
TX,2019-2020,10,2019-12-07,1.0854265802232892,1.0576701619540183,1.1135374992621312
