region,season,epiweek,week_end,num_ili,num_patients,ili
TX,2018-2019,201907,2019-02-16,3277,32118,10.203
TX,2018-2019,201908,2019-02-23,2912,31515,9.24004
TX,2018-2019,201909,2019-03-02,3055,31990,9.54986
TX,2018-2019,201910,2019-03-09,2734,31343,8.72284
TX,2018-2019,201911,2019-03-16,2109,26992,7.81343
TX,2018-2019,201912,2019-03-23,1764,30442,5.79463
TX,2018-2019,201913,2019-03-30,1411,28825,4.89506
TX,2018-2019,201914,2019-04-06,1232,27964,4.40566
TX,2018-2019,201915,2019-04-13,1152,29229,3.94129
TX,2018-2019,201916,2019-04-20,929,27143,3.42261
TX,2018-2019,201917,2019-04-27,657,24247,2.70961
TX,2018-2019,201918,2019-05-04,722,28211,2.55929
TX,2018-2019,201919,2019-05-11,620,24747,2.50535
TX,2018-2019,201920,2019-05-18,597,23869,2.50115
TX,2018-2019,201921,2019-05-25,507,17519,2.894
TX,2018-2019,201922,2019-06-01,442,19918,2.2191
TX,2018-2019,201923,2019-06-08,474,21463,2.20845
TX,2018-2019,201924,2019-06-15,461,20432,2.25626
TX,2018-2019,201925,2019-06-22,407,20435,1.99168
TX,2018-2019,201926,2019-06-29,300,15471,1.93911
TX,2018-2019,201927,2019-07-06,328,18187,1.80349
TX,2018-2019,201928,2019-07-13,254,15531,1.63544
TX,2018-2019,201929,2019-07-20,281,20791,1.35155
TX,2018-2019,201930,2019-07-27,317,20060,1.58026
TX,2018-2019,201931,2019-08-03,281,21000,1.3381
TX,2018-2019,201932,2019-08-10,253,21374,1.18368
TX,2018-2019,201933,2019-08-17,198,22518,0.879297
TX,2018-2019,201934,2019-08-24,298,23482,1.26906
TX,2018-2019,201935,2019-08-31,450,24437,1.84147
TX,2018-2019,201936,2019-09-07,451,23639,1.90786
TX,2018-2019,201937,2019-09-14,549,25594,2.14503
TX,2018-2019,201938,2019-09-21,390,21210,1.83876
TX,2018-2019,201939,2019-09-28,530,25424,2.08464
TX,2019-2020,201940,2019-10-05,640,29908,2.1399
TX,2019-2020,201941,2019-10-12,759,29847,2.54297
TX,2019-2020,201942,2019-10-19,768,30084,2.55285
TX,2019-2020,201943,2019-10-26,987,30475,3.23872
TX,2019-2020,201944,2019-11-02,1124,30361,3.70212
TX,2019-2020,201945,2019-11-09,1501,31701,4.73487
TX,2019-2020,201946,2019-11-16,1456,30398,4.78979
TX,2019-2020,201947,2019-11-23,2114,32525,6.49962
TX,2019-2020,201948,2019-11-30,1783,24299,7.33775
TX,2019-2020,201949,2019-12-07,1902,31345,6.06795
TX,2019-2020,201950,2019-12-14,2124,24503,8.66833
TX,2019-2020,201951,2019-12-21,2605,22144,11.7639
TX,2019-2020,201952,2019-12-28,2349,15382,15.2711
TX,2019-2020,202001,2020-01-04,2933,26226,11.1836
TX,2019-2020,202002,2020-01-11,3008,30059,10.007
TX,2019-2020,202003,2020-01-18,3100,29245,10.6001
TX,2019-2020,202004,2020-01-25,3459,31992,10.8121
TX,2019-2020,202005,2020-02-01,3818,34044,11.2149
TX,2019-2020,202006,2020-02-08,3100,28706,10.7991
TX,2019-2020,202007,2020-02-15,3098,32005,9.67974
TX,2019-2020,202008,2020-02-22,2902,32299,8.9848
TX,2019-2020,202009,2020-02-29,2458,31644,7.76767
TX,2019-2020,202010,2020-03-07,2415,29940,8.06613
TX,2019-2020,202011,2020-03-14,1792,25698,6.97331
TX,2019-2020,202012,2020-03-21,1921,23487,8.17899
TX,2019-2020,202013,2020-03-28,730,15413,4.73626
TX,2019-2020,202014,2020-04-04,401,11781,3.40379
TX,2019-2020,202015,2020-04-11,344,11647,2.95355
TX,2019-2020,202016,2020-04-18,232,10970,2.11486
TX,2019-2020,202017,2020-04-25,216,10736,2.01192
TX,2019-2020,202018,2020-05-02,128,8496,1.50659
TX,2019-2020,202019,2020-05-09,156,12120,1.28713
TX,2019-2020,202020,2020-05-16,153,13248,1.15489
TX,2019-2020,202021,2020-05-23,152,12982,1.17085
TX,2019-2020,202022,2020-05-30,141,11959,1.17903
TX,2019-2020,202023,2020-06-06,188,14508,1.29584
TX,2019-2020,202024,2020-06-13,178,11991,1.48445
TX,2019-2020,202025,2020-06-20,267,17005,1.57013
TX,2019-2020,202026,2020-06-27,348,17359,2.00472
TX,2019-2020,202027,2020-07-04,185,8015,2.30817
TX,2019-2020,202028,2020-07-11,339,16909,2.00485
TX,2019-2020,202029,2020-07-18,300,15503,1.93511
TX,2019-2020,202030,2020-07-25,279,15882,1.75671
TX,2019-2020,202031,2020-08-01,192,14813,1.29616
TX,2019-2020,202032,2020-08-08,225,17324,1.29878
TX,2019-2020,202033,2020-08-15,180,15909,1.13144
TX,2019-2020,202034,2020-08-22,89,8006,1.11167
TX,2019-2020,202035,2020-08-29,70,8628,0.811312
TX,2019-2020,202036,2020-09-05,81,8465,0.956881
TX,2019-2020,202037,2020-09-12,177,12755,1.38769
TX,2019-2020,202038,2020-09-19,106,8788,1.20619
TX,2019-2020,202039,2020-09-26,505,40047,1.26102
TX,2020-2021,202040,2020-10-03,565,41933,1.34739
TX,2020-2021,202041,2020-10-10,751,50429,1.48922
TX,2020-2021,202042,2020-10-17,745,48710,1.52946
TX,2020-2021,202043,2020-10-24,614,42609,1.44101
TX,2020-2021,202044,2020-10-31,720,46159,1.55983
TX,2020-2021,202045,2020-11-07,905,50804,1.78136
TX,2020-2021,202046,2020-11-14,1038,53186,1.95164
TX,2020-2021,202047,2020-11-21,936,50873,1.83988
TX,2020-2021,202048,2020-11-28,801,42465,1.88626
TX,2020-2021,202049,2020-12-05,794,45075,1.76151
TX,2020-2021,202050,2020-12-12,834,49791,1.675
TX,2020-2021,202051,2020-12-19,638,37525,1.7002
TX,2020-2021,202052,2020-12-26,722,40748,1.77187
TX,2020-2021,202053,2021-01-02,739,39032,1.89332
TX,2020-2021,202101,2021-01-09,872,52244,1.66909
TX,2020-2021,202102,2021-01-16,539,40913,1.31743
TX,2020-2021,202103,2021-01-23,766,48554,1.57762
TX,2020-2021,202104,2021-01-30,594,42326,1.40339
TX,2020-2021,202105,2021-02-06,1196,49396,2.42125
TX,2020-2021,202106,2021-02-13,183,11117,1.64613
TX,2020-2021,202107,2021-02-20,44,2089,2.10627
TX,2020-2021,202108,2021-02-27,450,44452,1.01233
TX,2020-2021,202109,2021-03-06,391,46514,0.840607
TX,2020-2021,202110,2021-03-13,348,36336,0.957728
TX,2020-2021,202111,2021-03-20,459,45077,1.01826
TX,2020-2021,202112,2021-03-27,433,42008,1.03076
TX,2020-2021,202113,2021-04-03,546,49683,1.09897
TX,2020-2021,202114,2021-04-10,753,52335,1.43881
TX,2020-2021,202115,2021-04-17,735,53606,1.37112
TX,2020-2021,202116,2021-04-24,657,43772,1.50096
TX,2020-2021,202117,2021-05-01,776,53707,1.44488
TX,2020-2021,202118,2021-05-08,743,55093,1.34863
TX,2020-2021,202119,2021-05-15,813,51869,1.56741
TX,2020-2021,202120,2021-05-22,799,46812,1.70683
TX,2020-2021,202121,2021-05-29,718,46828,1.53327
TX,2020-2021,202122,2021-06-05,759,46460,1.63366
TX,2020-2021,202123,2021-06-12,685,42871,1.59782
TX,2020-2021,202124,2021-06-19,785,44780,1.75301
TX,2020-2021,202125,2021-06-26,806,44532,1.80993
TX,2020-2021,202126,2021-07-03,734,43378,1.6921
TX,2020-2021,202127,2021-07-10,935,48569,1.9251
TX,2020-2021,202128,2021-07-17,1043,51081,2.04186
TX,2020-2021,202129,2021-07-24,1254,52766,2.37653
TX,2020-2021,202130,2021-07-31,1410,54882,2.56915
TX,2020-2021,202131,2021-08-07,1441,53344,2.70133
TX,2020-2021,202132,2021-08-14,1536,59213,2.59402
TX,2020-2021,202133,2021-08-21,1479,52725,2.80512
TX,2020-2021,202134,2021-08-28,1864,56255,3.31348
TX,2020-2021,202135,2021-09-04,1773,52411,3.38288
TX,2020-2021,202136,2021-09-11,1402,44299,3.16486
TX,2020-2021,202137,2021-09-18,1387,50951,2.72222
TX,2020-2021,202138,2021-09-25,1163,51242,2.26962
TX,2020-2021,202139,2021-10-02,1123,50653,2.21705
TX,2021-2022,202140,2021-10-09,1314,54174,2.42552
TX,2021-2022,202141,2021-10-16,1157,52473,2.20494
TX,2021-2022,202142,2021-10-23,1150,51810,2.21965
TX,2021-2022,202143,2021-10-30,1089,47456,2.29476
TX,2021-2022,202144,2021-11-06,1290,51930,2.48411
TX,2021-2022,202145,2021-11-13,1443,56512,2.55344
TX,2021-2022,202146,2021-11-20,1811,53435,3.38916
TX,2021-2022,202147,2021-11-27,1404,44711,3.14017
TX,2021-2022,202148,2021-12-04,1331,53354,2.49466
TX,2021-2022,202149,2021-12-11,1663,54075,3.07536
TX,2021-2022,202150,2021-12-18,1833,49403,3.7103
TX,2021-2022,202151,2021-12-25,1801,48133,3.74172
TX,2021-2022,202152,2022-01-01,3378,63588,5.31232
TX,2021-2022,202201,2022-01-08,3882,63011,6.16083
TX,2021-2022,202202,2022-01-15,3413,59275,5.75791
TX,2021-2022,202203,2022-01-22,2491,51241,4.86134
TX,2021-2022,202204,2022-01-29,1611,49576,3.24956
TX,2021-2022,202205,2022-02-05,1023,40096,2.55138
TX,2021-2022,202206,2022-02-12,1001,45228,2.21323
TX,2021-2022,202207,2022-02-19,1217,48526,2.50793
TX,2021-2022,202208,2022-02-26,1199,47900,2.50313
TX,2021-2022,202209,2022-03-05,1425,46175,3.08609
TX,2021-2022,202210,2022-03-12,1642,48989,3.35177
TX,2021-2022,202211,2022-03-19,1576,48852,3.22607
TX,2021-2022,202212,2022-03-26,1547,51138,3.02515
TX,2021-2022,202213,2022-04-02,1605,55250,2.90498
TX,2021-2022,202214,2022-04-09,1498,59889,2.50129
TX,2021-2022,202215,2022-04-16,1394,57709,2.41557
TX,2021-2022,202216,2022-04-23,1400,57675,2.42739
TX,2021-2022,202217,2022-04-30,2153,92605,2.32493
TX,2021-2022,202218,2022-05-07,1330,58360,2.27896
TX,2021-2022,202219,2022-05-14,2053,88140,2.32925
TX,2021-2022,202220,2022-05-21,1396,61708,2.26227
TX,2021-2022,202221,2022-05-28,2040,96380,2.11662
TX,2021-2022,202222,2022-06-04,1378,54317,2.53696
TX,2021-2022,202223,2022-06-11,1336,53955,2.47614
TX,2021-2022,202224,2022-06-18,1269,53844,2.35681
TX,2021-2022,202225,2022-06-25,1143,53976,2.11761
TX,2021-2022,202226,2022-07-02,1077,45484,2.36787
TX,2021-2022,202227,2022-07-09,1290,48850,2.64074
TX,2021-2022,202228,2022-07-16,1191,50318,2.36695
TX,2021-2022,202229,2022-07-23,1231,49863,2.46876
TX,2021-2022,202230,2022-07-30,1170,46845,2.4976
TX,2021-2022,202231,2022-08-06,956,49122,1.94617
TX,2021-2022,202232,2022-08-13,892,48530,1.83804
TX,2021-2022,202233,2022-08-20,1130,50453,2.23971
TX,2021-2022,202234,2022-08-27,1811,53420,3.39012
TX,2021-2022,202235,2022-09-03,2122,52459,4.04506
TX,2021-2022,202236,2022-09-10,1930,49149,3.92683
TX,2021-2022,202237,2022-09-17,1948,51677,3.76957
TX,2021-2022,202238,2022-09-24,2621,55764,4.70016
TX,2021-2022,202239,2022-10-01,2372,54251,4.37227
TX,2022-2023,202240,2022-10-08,2654,56551,4.69311
TX,2022-2023,202241,2022-10-15,3328,61532,5.40857
TX,2022-2023,202242,2022-10-22,3720,61711,6.0281
TX,2022-2023,202243,2022-10-29,5069,65582,7.72925
TX,2022-2023,202244,2022-11-05,5726,66979,8.54895
TX,2022-2023,202245,2022-11-12,5063,51247,9.8796
TX,2022-2023,202246,2022-11-19,3677,37234,9.87538
TX,2022-2023,202247,2022-11-26,4948,53884,9.18269
TX,2022-2023,202248,2022-12-03,5139,62945,8.16427
TX,2022-2023,202249,2022-12-10,4644,58728,7.90764
TX,2022-2023,202250,2022-12-17,4013,56856,7.05818
TX,2022-2023,202251,2022-12-24,3075,45932,6.69468
TX,2022-2023,202252,2022-12-31,3871,58798,6.58356
TX,2022-2023,202301,2023-01-07,2751,52031,5.28723
TX,2022-2023,202302,2023-01-14,2443,59270,4.12182
TX,2022-2023,202303,2023-01-21,2107,56853,3.70605
TX,2022-2023,202304,2023-01-28,2048,53582,3.82218
TX,2022-2023,202305,2023-02-04,1633,46500,3.51183
TX,2022-2023,202306,2023-02-11,1878,55767,3.36758
TX,2022-2023,202307,2023-02-18,1666,51396,3.2415
TX,2022-2023,202308,2023-02-25,1711,57279,2.98713
TX,2022-2023,202309,2023-03-04,1843,61043,3.01918
TX,2022-2023,202310,2023-03-11,1778,59486,2.98894
TX,2022-2023,202311,2023-03-18,1336,54467,2.45286
TX,2022-2023,202312,2023-03-25,1255,54876,2.28697
TX,2022-2023,202313,2023-04-01,1424,58438,2.43677
TX,2022-2023,202314,2023-04-08,1406,54501,2.57977
TX,2022-2023,202315,2023-04-15,1520,59400,2.55892
TX,2022-2023,202316,2023-04-22,1671,62146,2.68883
TX,2022-2023,202317,2023-04-29,1593,61546,2.58831
TX,2022-2023,202318,2023-05-06,1674,57536,2.90948
TX,2022-2023,202319,2023-05-13,1511,58664,2.57569
TX,2022-2023,202320,2023-05-20,1165,44009,2.64719
WA,2017-2018,201740,2017-10-07,12,6107,0.196496
WA,2017-2018,201741,2017-10-14,28,9568,0.292642
WA,2017-2018,201742,2017-10-21,44,10189,0.431838
WA,2017-2018,201743,2017-10-28,17,5830,0.291595
WA,2017-2018,201744,2017-11-04,49,8397,0.583542
WA,2017-2018,201745,2017-11-11,55,8703,0.631966
WA,2017-2018,201746,2017-11-18,43,7755,0.554481
WA,2017-2018,201747,2017-11-25,56,6824,0.820633
WA,2017-2018,201748,2017-12-02,70,9363,0.747624
WA,2017-2018,201749,2017-12-09,20,5236,0.381971
WA,2017-2018,201750,2017-12-16,25,4923,0.50782
WA,2017-2018,201751,2017-12-23,39,3665,1.06412
WA,2017-2018,201752,2017-12-30,257,5465,4.70265
WA,2017-2018,201801,2018-01-06,267,5190,5.14451
WA,2017-2018,201802,2018-01-13,352,8984,3.91808
WA,2017-2018,201803,2018-01-20,286,8338,3.43008
WA,2017-2018,201804,2018-01-27,345,9108,3.78788
WA,2017-2018,201805,2018-02-03,247,8256,2.99176
WA,2017-2018,201806,2018-02-10,210,8770,2.39453
WA,2017-2018,201807,2018-02-17,181,8462,2.13897
WA,2017-2018,201808,2018-02-24,176,7713,2.28186
WA,2017-2018,201809,2018-03-03,123,6278,1.95922
WA,2017-2018,201810,2018-03-10,93,5661,1.64282
WA,2017-2018,201811,2018-03-17,114,4724,2.41321
WA,2017-2018,201812,2018-03-24,113,5873,1.92406
WA,2017-2018,201813,2018-03-31,86,5487,1.56734
WA,2017-2018,201814,2018-04-07,79,6105,1.29402
WA,2017-2018,201815,2018-04-14,50,6012,0.83167
WA,2017-2018,201816,2018-04-21,47,6166,0.762245
WA,2017-2018,201817,2018-04-28,21,5727,0.366684
WA,2017-2018,201818,2018-05-05,23,5775,0.398268
WA,2017-2018,201819,2018-05-12,25,5114,0.488854
WA,2017-2018,201820,2018-05-19,21,5015,0.418744
WA,2017-2018,201821,2018-05-26,11,4653,0.236407
WA,2017-2018,201822,2018-06-02,1,983,0.101729
WA,2017-2018,201823,2018-06-09,1,789,0.126743
WA,2017-2018,201824,2018-06-16,13,4309,0.301694
WA,2017-2018,201825,2018-06-23,14,4159,0.336619
WA,2017-2018,201826,2018-06-30,19,3996,0.475475
WA,2017-2018,201827,2018-07-07,12,3870,0.310078
WA,2017-2018,201828,2018-07-14,8,3887,0.205814
WA,2017-2018,201829,2018-07-21,9,3988,0.225677
WA,2017-2018,201830,2018-07-28,11,3810,0.288714
WA,2017-2018,201831,2018-08-04,5,3716,0.134553
WA,2017-2018,201832,2018-08-11,8,3057,0.261694
WA,2017-2018,201833,2018-08-18,5,3738,0.133761
WA,2017-2018,201834,2018-08-25,8,4709,0.169887
WA,2017-2018,201835,2018-09-01,7,3825,0.183007
WA,2017-2018,201836,2018-09-08,12,4629,0.259235
WA,2017-2018,201837,2018-09-15,17,5014,0.339051
WA,2017-2018,201838,2018-09-22,20,4889,0.409082
WA,2017-2018,201839,2018-09-29,11,4907,0.22417
WA,2018-2019,201840,2018-10-06,24,7023,0.341734
WA,2018-2019,201841,2018-10-13,37,7284,0.507963
WA,2018-2019,201842,2018-10-20,21,6497,0.323226
WA,2018-2019,201843,2018-10-27,31,6769,0.45797
WA,2018-2019,201844,2018-11-03,27,6414,0.420954
WA,2018-2019,201845,2018-11-10,30,6054,0.49554
WA,2018-2019,201846,2018-11-17,29,5948,0.487559
WA,2018-2019,201847,2018-11-24,30,4027,0.744971
WA,2018-2019,201848,2018-12-01,40,6009,0.665668
WA,2018-2019,201849,2018-12-08,33,5422,0.608632
WA,2018-2019,201850,2018-12-15,41,5541,0.739939
WA,2018-2019,201851,2018-12-22,39,4199,0.928793
WA,2018-2019,201852,2018-12-29,45,3417,1.31694
WA,2018-2019,201901,2019-01-05,57,4112,1.38619
WA,2018-2019,201902,2019-01-12,82,5636,1.45493
WA,2018-2019,201903,2019-01-19,94,5847,1.60766
WA,2018-2019,201904,2019-01-26,102,5427,1.87949
WA,2018-2019,201905,2019-02-02,132,6136,2.15124
WA,2018-2019,201906,2019-02-09,103,4754,2.1666
WA,2018-2019,201907,2019-02-16,165,4957,3.32863
WA,2018-2019,201908,2019-02-23,130,5853,2.22108
WA,2018-2019,201909,2019-03-02,138,6154,2.24244
WA,2018-2019,201910,2019-03-09,199,6051,3.28871
WA,2018-2019,201911,2019-03-16,232,5049,4.59497
WA,2018-2019,201912,2019-03-23,221,5858,3.77262
WA,2018-2019,201913,2019-03-30,138,5900,2.33898
WA,2018-2019,201914,2019-04-06,80,5444,1.46951
WA,2018-2019,201915,2019-04-13,49,5717,0.857093
WA,2018-2019,201916,2019-04-20,42,5941,0.706952
WA,2018-2019,201917,2019-04-27,24,5838,0.4111
WA,2018-2019,201918,2019-05-04,29,5225,0.555024
WA,2018-2019,201919,2019-05-11,25,4906,0.50958
WA,2018-2019,201920,2019-05-18,18,4692,0.383632
WA,2018-2019,201921,2019-05-25,22,4333,0.507731
WA,2018-2019,201922,2019-06-01,23,3849,0.597558
WA,2018-2019,201923,2019-06-08,23,4231,0.543607
WA,2018-2019,201924,2019-06-15,13,3792,0.342827
WA,2018-2019,201925,2019-06-22,10,3843,0.260213
WA,2018-2019,201926,2019-06-29,7,3826,0.182959
WA,2018-2019,201927,2019-07-06,19,3519,0.539926
WA,2018-2019,201928,2019-07-13,13,3674,0.353838
WA,2018-2019,201929,2019-07-20,10,3773,0.265041
WA,2018-2019,201930,2019-07-27,13,3772,0.344645
WA,2018-2019,201931,2019-08-03,7,3791,0.184648
WA,2018-2019,201932,2019-08-10,9,3776,0.238347
WA,2018-2019,201933,2019-08-17,3,3981,0.075358
WA,2018-2019,201934,2019-08-24,17,4538,0.374614
WA,2018-2019,201935,2019-08-31,4,4513,0.0886328
WA,2018-2019,201936,2019-09-07,8,4611,0.173498
WA,2018-2019,201937,2019-09-14,13,4728,0.274958
WA,2018-2019,201938,2019-09-21,0,1399,0
WA,2018-2019,201939,2019-09-28,21,4286,0.489967
WA,2019-2020,201940,2019-10-05,206,21274,0.968318
WA,2019-2020,201941,2019-10-12,258,21356,1.20809
WA,2019-2020,201942,2019-10-19,286,21625,1.32254
WA,2019-2020,201943,2019-10-26,222,21386,1.03806
WA,2019-2020,201944,2019-11-02,263,20632,1.27472
WA,2019-2020,201945,2019-11-09,245,17730,1.38184
WA,2019-2020,201946,2019-11-16,310,17361,1.78561
WA,2019-2020,201947,2019-11-23,602,22304,2.69907
WA,2019-2020,201948,2019-11-30,427,11979,3.56457
WA,2019-2020,201949,2019-12-07,980,22511,4.35343
WA,2019-2020,201950,2019-12-14,1328,22946,5.7875
WA,2019-2020,201951,2019-12-21,1516,21629,7.00911
WA,2019-2020,201952,2019-12-28,1907,22110,8.62506
WA,2019-2020,202001,2020-01-04,1449,20298,7.13863
WA,2019-2020,202002,2020-01-11,1075,22028,4.88015
WA,2019-2020,202003,2020-01-18,853,20215,4.21964
WA,2019-2020,202004,2020-01-25,966,21871,4.41681
WA,2019-2020,202005,2020-02-01,1044,22260,4.69003
WA,2019-2020,202006,2020-02-08,910,21715,4.19065
WA,2019-2020,202007,2020-02-15,889,22142,4.01499
WA,2019-2020,202008,2020-02-22,807,20111,4.01273
WA,2019-2020,202009,2020-02-29,947,21855,4.3331
WA,2019-2020,202010,2020-03-07,1406,21359,6.58271
WA,2019-2020,202011,2020-03-14,1272,19479,6.53011
WA,2019-2020,202012,2020-03-21,954,15366,6.20851
WA,2019-2020,202013,2020-03-28,509,12805,3.97501
WA,2019-2020,202014,2020-04-04,282,11446,2.46374
WA,2019-2020,202015,2020-04-11,184,11624,1.58293
WA,2019-2020,202016,2020-04-18,137,11590,1.18205
WA,2019-2020,202017,2020-04-25,138,12838,1.07493
WA,2019-2020,202018,2020-05-02,130,13401,0.970077
WA,2019-2020,202019,2020-05-09,116,13787,0.841372
WA,2019-2020,202020,2020-05-16,87,14020,0.620542
WA,2019-2020,202021,2020-05-23,85,14818,0.573627
WA,2019-2020,202022,2020-05-30,97,15441,0.628198
WA,2019-2020,202023,2020-06-06,89,15473,0.575196
WA,2019-2020,202024,2020-06-13,90,15749,0.571465
WA,2019-2020,202025,2020-06-20,75,16748,0.447815
WA,2019-2020,202026,2020-06-27,93,16698,0.556953
WA,2019-2020,202027,2020-07-04,117,17187,0.680747
WA,2019-2020,202028,2020-07-11,113,17265,0.654503
WA,2019-2020,202029,2020-07-18,123,17233,0.713747
WA,2019-2020,202030,2020-07-25,100,17861,0.559879
WA,2019-2020,202031,2020-08-01,108,17295,0.624458
WA,2019-2020,202032,2020-08-08,85,17173,0.494963
WA,2019-2020,202033,2020-08-15,97,16961,0.5719
WA,2019-2020,202034,2020-08-22,106,17765,0.596679
WA,2019-2020,202035,2020-08-29,76,17155,0.44302
WA,2019-2020,202036,2020-09-05,99,16653,0.594487
WA,2019-2020,202037,2020-09-12,103,15878,0.648696
WA,2019-2020,202038,2020-09-19,90,16896,0.53267
WA,2019-2020,202039,2020-09-26,116,16806,0.69023
WA,2020-2021,202040,2020-10-03,112,16947,0.660884
WA,2020-2021,202041,2020-10-10,140,17847,0.784446
WA,2020-2021,202042,2020-10-17,88,16824,0.523062
WA,2020-2021,202043,2020-10-24,96,15601,0.615345
WA,2020-2021,202044,2020-10-31,137,16504,0.830102
WA,2020-2021,202045,2020-11-07,129,16454,0.784004
WA,2020-2021,202046,2020-11-14,151,16517,0.91421
WA,2020-2021,202047,2020-11-21,160,16532,0.96782
WA,2020-2021,202048,2020-11-28,146,15830,0.922299
WA,2020-2021,202049,2020-12-05,119,15948,0.746175
WA,2020-2021,202050,2020-12-12,123,15954,0.770967
WA,2020-2021,202051,2020-12-19,142,15861,0.895278
WA,2020-2021,202052,2020-12-26,124,15251,0.813061
WA,2020-2021,202053,2021-01-02,128,16410,0.780012
WA,2020-2021,202101,2021-01-09,89,16662,0.53415
WA,2020-2021,202102,2021-01-16,130,16416,0.79191
WA,2020-2021,202103,2021-01-23,99,16416,0.60307
WA,2020-2021,202104,2021-01-30,88,16741,0.525656
WA,2020-2021,202105,2021-02-06,90,16981,0.530004
WA,2020-2021,202106,2021-02-13,90,13934,0.645902
WA,2020-2021,202107,2021-02-20,83,16418,0.505543
WA,2020-2021,202108,2021-02-27,89,16500,0.539394
WA,2020-2021,202109,2021-03-06,83,16561,0.501177
WA,2020-2021,202110,2021-03-13,69,16882,0.408719
WA,2020-2021,202111,2021-03-20,98,17468,0.561026
WA,2020-2021,202112,2021-03-27,106,17668,0.599955
WA,2020-2021,202113,2021-04-03,100,18144,0.551146
WA,2020-2021,202114,2021-04-10,210,31224,0.67256
WA,2020-2021,202115,2021-04-17,246,35248,0.697912
WA,2020-2021,202116,2021-04-24,239,36561,0.653702
WA,2020-2021,202117,2021-05-01,279,36102,0.77281
WA,2020-2021,202118,2021-05-08,253,35461,0.71346
WA,2020-2021,202119,2021-05-15,256,35595,0.719202
WA,2020-2021,202120,2021-05-22,265,34972,0.757749
WA,2020-2021,202121,2021-05-29,243,34410,0.70619
WA,2020-2021,202122,2021-06-05,215,34863,0.6167
WA,2020-2021,202123,2021-06-12,243,34759,0.6991
WA,2020-2021,202124,2021-06-19,259,35220,0.735378
WA,2020-2021,202125,2021-06-26,271,35697,0.759167
WA,2020-2021,202126,2021-07-03,268,37725,0.710404
WA,2020-2021,202127,2021-07-10,267,36017,0.741317
WA,2020-2021,202128,2021-07-17,277,35928,0.770986
WA,2020-2021,202129,2021-07-24,345,35711,0.966089
WA,2020-2021,202130,2021-07-31,361,37349,0.966559
WA,2020-2021,202131,2021-08-07,421,38121,1.10438
WA,2020-2021,202132,2021-08-14,493,39460,1.24937
WA,2020-2021,202133,2021-08-21,492,38922,1.26407
WA,2020-2021,202134,2021-08-28,464,37841,1.22618
WA,2020-2021,202135,2021-09-04,497,37535,1.3241
WA,2020-2021,202136,2021-09-11,478,37295,1.28167
WA,2020-2021,202137,2021-09-18,511,36065,1.41689
WA,2020-2021,202138,2021-09-25,555,36979,1.50085
WA,2020-2021,202139,2021-10-02,548,36347,1.50769
WA,2021-2022,202140,2021-10-09,545,35561,1.53258
WA,2021-2022,202141,2021-10-16,535,34411,1.55474
WA,2021-2022,202142,2021-10-23,526,34307,1.53321
WA,2021-2022,202143,2021-10-30,496,33151,1.49618
WA,2021-2022,202144,2021-11-06,531,32948,1.61163
WA,2021-2022,202145,2021-11-13,520,32041,1.62292
WA,2021-2022,202146,2021-11-20,574,31756,1.80753
WA,2021-2022,202147,2021-11-27,464,28091,1.65177
WA,2021-2022,202148,2021-12-04,591,31788,1.85919
WA,2021-2022,202149,2021-12-11,550,32197,1.70823
WA,2021-2022,202150,2021-12-18,592,33731,1.75506
WA,2021-2022,202151,2021-12-25,678,31582,2.14679
WA,2021-2022,202152,2022-01-01,897,33374,2.68772
WA,2021-2022,202201,2022-01-08,1367,41049,3.33017
WA,2021-2022,202202,2022-01-15,1225,40451,3.02836
WA,2021-2022,202203,2022-01-22,800,31384,2.54907
WA,2021-2022,202204,2022-01-29,690,33694,2.04784
WA,2021-2022,202205,2022-02-05,402,31943,1.25849
WA,2021-2022,202206,2022-02-12,386,32141,1.20096
WA,2021-2022,202207,2022-02-19,342,32432,1.05451
WA,2021-2022,202208,2022-02-26,288,31619,0.910845
WA,2021-2022,202209,2022-03-05,329,31662,1.0391
WA,2021-2022,202210,2022-03-12,389,33147,1.17356
WA,2021-2022,202211,2022-03-19,419,33247,1.26026
WA,2021-2022,202212,2022-03-26,569,35218,1.61565
WA,2021-2022,202213,2022-04-02,585,34929,1.67483
WA,2021-2022,202214,2022-04-09,526,32875,1.6
WA,2021-2022,202215,2022-04-16,578,34693,1.66604
WA,2021-2022,202216,2022-04-23,764,35995,2.12252
WA,2021-2022,202217,2022-04-30,951,37064,2.56583
WA,2021-2022,202218,2022-05-07,971,36985,2.62539
WA,2021-2022,202219,2022-05-14,992,37217,2.66545
WA,2021-2022,202220,2022-05-21,1051,38058,2.76157
WA,2021-2022,202221,2022-05-28,1103,39147,2.81759
WA,2021-2022,202222,2022-06-04,997,37383,2.66699
WA,2021-2022,202223,2022-06-11,847,37415,2.2638
WA,2021-2022,202224,2022-06-18,734,36118,2.03223
WA,2021-2022,202225,2022-06-25,775,37417,2.07125
WA,2021-2022,202226,2022-07-02,631,37997,1.66066
WA,2021-2022,202227,2022-07-09,513,36161,1.41866
WA,2021-2022,202228,2022-07-16,469,36637,1.28013
WA,2021-2022,202229,2022-07-23,377,35440,1.06377
WA,2021-2022,202230,2022-07-30,359,35562,1.0095
WA,2021-2022,202231,2022-08-06,337,35668,0.944824
WA,2021-2022,202232,2022-08-13,315,35333,0.891518
